2.55	2.857	2
1.57	0.6	2
2.403	1.003	2
1.9983	2.282	1
1.383	1.542	1
2.143	0.44	2
1.779	2.12	1
2.58	3.17	2
2.876	1.031	1
1.9763	2.303	1
2.0052	2.24	1
2.904	2.97	2
1.194	2.575	1
2.423	1.666	1
3.08	3.36	1
1.361	3.25	2
1.9218	0.9	2
2.595	2.429	2
2.908	3.48	1
2.355	2.562	1
2.149	1.705	1
0.06	1.727	1
2.222	2.214	1
0.56	1.57	1
2.265	1.625	1
1.705	2.565	1
0.45	0.98	1
1.07	1.105	2
0.82	2.422	1
1.797	0.92	2
3.26	1.672	1
3.48	0.95	1
1.501	1.234	2
2.12	0.88	2
1.662	1.09	2
2.909	2.522	2
2.395	2.0856	2
1.3	0.75	2
2.0828	1.121	1
1.168	0.67	2
-0.01	0.15	1
0.45	2.695	2
1.245	0.91	2
1.17	2.993	2
2.314	3.54	2
0.56	1.775	1
2.287	3.45	1
1.722	1.185	1
3.46	1.491	1
2.496	3.52	2
3.81	1.782	2
2.824	2.45	2
-0.56	1.9216	2
1.164	1.493	1
2.066	0.77	2
1.258	2.36	1
3.31	2.328	2
3.35	3.21	1
2.34	0.97	2
0.93	1.384	1
1.366	3.65	2
3.95	0.98	2
1.9603	0.91	2
3.04	0.87	1
0.85	2.729	2
1.472	2.953	1
2.854	3.15	2
0.96	3.04	2
1.079	0.81	2
0.22	0.42	1
1.9816	0.87	2
0.45	2.386	2
1.461	0.79	2
1.545	2.494	1
3.44	3.38	1
0.8	2.659	2
2.731	3.31	2
0.61	0.91	1
1.587	2.0554	1
2.271	2.38	1
1.118	3.29	2
3.29	0.96	1
2.299	3.49	2
1.246	3.1	2
1.9399	4.04	1
3.42	1.303	1
3.12	2.173	2
1.217	0.67	2
0.45	0.4	1
0.66	2.146	1
0.9	0.83	2
2.101	0.61	2
1.516	0.8	2
1.016	3.03	2
1.731	2.961	1
1.453	3.71	2
2.494	0.99	2
1.877	3.86	2
1.9147	0.88	2
3.41	2.607	2
3.27	1.841	2
1.9627	0.68	2
2.433	3.65	1
0.97	1.142	1
2.69	2.745	2
2.354	3.06	2
0.08	0.94	1
1.459	1.35	1
3.38	0.64	1
3.29	2.525	2
1.164	2.959	2
1.753	2.775	1
2.552	2.942	2
1.81	2.168	1
2.714	0.81	1
3.19	2.594	2
2.428	0.57	2
1.425	0.38	2
0.03	0.28	1
1.9745	0.7	2
1.108	3.02	2
1.868	0.65	2
0.15	2.545	2
1.509	1.571	1
1.842	2.358	1
1.525	0.98	2
3.26	-0.39	1
1.193	2.992	2
3.19	2.115	2
2.439	3.5	2
3.44	0.27	1
2.109	3.65	1
1.404	0.67	2
3.11	2.431	2
1.653	1.444	1
3.47	3.39	1
3.63	1.44	2
0.47	3.21	2
0.88	3.1	2
2.0551	3.34	2
1.612	0.92	2
2.136	0.64	2
1.21	1.177	2
2.646	3.82	1
1.532	1.794	1
2.735	2.571	2
1.223	0.67	2
1.69	3.45	2
1.9307	0.7	2
1.838	1.666	1
2.724	1.426	1
0.97	2.153	1
2.385	1.256	2
3.23	1.885	2
0.51	2.796	2
2.0586	1.867	1
3.05	1.638	1
1.16	0.95	2
2.351	0.58	2
0.66	1.538	1
1.787	2.77	1
2.523	3.05	2
1.335	3.23	2
3.03	3.55	1
2.495	3.54	2
2.582	2.232	2
2.35	2.889	2
2.321	3.58	2
2.155	2.0373	1
1.217	2.931	2
2.153	1.125	1
3.08	2.925	2
2.614	2.908	2
1.647	3.98	1
2.0762	0.73	2
2.282	0.57	2
2.876	1.193	1
1.315	2.459	1
2.265	3.4	2
2.29	2.591	2
2.662	3.49	2
1.311	0.55	2
1.786	0.73	2
1.881	1.158	2
0.16	0.77	1
1.898	1.694	1
1.005	1.063	2
1.521	2.0719	1
0.69	2.463	2
1.514	0.38	2
2.115	1.557	1
2.698	2.784	2
3.09	0.76	1
0.43	1.599	1
1.726	2.489	1
2.764	3.98	1
4.41	2.946	1
1.652	2.119	1
3.27	1.806	2
1.78	0.62	2
3.08	0.17	1
1.586	0.72	2
4.12	3.07	1
2.22	4.08	2
2.207	0.62	2
1.481	1	2
1.99366	1	2
1.32	3.68	2
0.82	1.478	1
2.32	2.282	1
1.362	3.32	2
2.72	1.846	1
2.92	1.283	1
2.511	1.227	1
1.319	1.414	1
3.11	2.205	2
2.087	0.72	2
3.13	1.459	1
1.984	0.74	2
1.561	1.116	1
2.424	1.16	2
4.25	0.6	2
2.139	1.197	1
2.488	3.31	2
0.96	3.27	2
3.33	1.296	2
0.77	2.89	2
1.671	1.045	2
2.174	0.89	2
1.301	2.755	2
1.863	0.84	2
3.09	0.9	1
1.9828	0.97	2
2.269	2.605	1
2.305	3.63	1
0.18	2.904	2
1.473	0.62	2
2.557	1.745	1
-0.41	2.26	2
1.486	0.93	2
1.675	0.68	2
4.53	3.5	1
2.471	4.03	2
2.986	2.843	2
2.746	2.441	2
0.68	2.907	2
3.33	3.7	1
3.59	1.622	2
2.387	1.999347	1
1.086	1.081	2
3.41	2.0907	2
1.361	2.522	1
2.866	3.14	2
0.22	1.509	1
2.391	1.9099	1
0.73	2.184	1
0.92	1.388	1
1.283	2.455	1
0.89	2.00172	1
0.49	1.034	1
1.138	3.53	2
2.605	3.86	1
1.182	2.654	1
1.609	3.1	2
2.941	1.746	1
3.59	3.72	1
0.49	0.84	1
2.413	2.473	1
1.649	1	2
3.68	2.113	2
1.166	3.48	2
3.45	1.493	2
1.441	2.0594	1
3.23	1.9003	2
1.9658	2.145	1
1.166	3.41	2
2.743	0.99	1
3.01	3.82	1
2.191	0.71	2
2.0543	1.033	2
2.768	0.75	1
3.12	2.612	2
2.424	2.547	1
3.29	1.609	2
1.388	0.58	2
1.799	2.287	1
1.221	3.09	2
2.44	2.246	1
2.778	2.952	2
2.0179	0.99	2
1.784	0.62	2
1.446	1.62	1
2.0698	0.75	2
1.131	2.625	2
0.47	0.83	1
1.825	1.091	2
0.5	0.86	1
2.528	0.96	1
3.07	2.61	2
1.013	1.265	1
1.532	0.83	2
3.77	2.239	2
2.885	1.628	1
4.59	0.85	2
3.04	2.285	2
2.736	3.64	2
3.23	2.458	2
1.863	0.61	2
1.9426	1.792	1
1.504	3.03	2
0.96	2.984	2
2.952	0.1	1
1.79	2.11	1
0.05	2.614	2
3.68	1.528	2
1.134	2.751	2
2.322	0.96	2
0.29	1.347	1
1.514	0.47	2
2.587	1.689	1
1.45	2.236	1
3.4	1.126	1
1.616	0.92	2
2.746	2.991	2
2.758	0.55	2
1.9532	1.668	1
2.698	3.02	2
0.47	2.658	2
1.838	0.76	2
1.493	2.69	1
3.41	0.62	1
1.265	0.81	2
1.859	1.881	1
3.31	2.628	2
3.38	0.98	1
3.18	0.81	1
1.9215	0.84	2
2.844	3.22	2
2.913	0.4	1
0.96	3.33	2
0.9	2.145	1
1.756	0.8	2
2.0643	0.72	2
2.483	0.77	2
3.37	3.29	1
1.131	2.634	2
1.9453	0.94	2
2.816	1.867	1
0.51	2.744	2
1.187	1.335	1
3.6	2.0487	2
2.742	3.56	1
3.45	1.812	2
1.209	0.56	2
0.69	2.118	1
2.0336	2.323	1
2.308	0.66	2
2.856	0.89	1
2.532	1.9569	1
1.829	3.68	1
1.695	2.247	1
1.578	1.759	1
2.836	2.849	2
3.77	2.013	2
0.44	2.514	2
2.137	1.138	2
0.93	1.983	1
0.69	1.68	1
0.67	1.419	1
0.24	0.42	1
1.742	0.94	2
1.747	1.191	2
2.395	3.35	1
0.61	1.844	1
2.446	0.93	2
3.52	2.795	2
3.44	2.898	2
3.04	2.952	2
0.18	1.153	1
0.89	2.276	1
0.8	0.81	2
2.268	3.14	2
3.29	0.81	1
1.065	3.02	2
2.247	1.04	2
2.387	3.59	1
2.247	2.41	1
2.722	2.153	2
2.249	1.549	1
2.923	2.166	1
1.763	1.9622	1
3.27	2.496	2
0.8	3.43	2
0.81	1.061	2
2.0209	1.027	2
2.637	2.984	2
2.714	0.92	1
1.785	2.549	1
2.306	1.839	1
2.205	0.72	2
3.51	3.52	1
1.239	2.373	1
1.294	1.303	2
1.617	2.671	1
0.89	1.56	1
2.496	1.386	1
1.9471	1.9832	1
4.09	3.1	1
0.72	0.83	1
3.44	2.0946	2
4.06	1.107	2
1.362	1.248	2
2.402	1.61	1
2.122	2.599	1
3.42	3.49	1
0.45	2.588	2
2.854	2.0949	1
1.732	2.75	1
1.43	2.502	1
1.619	1.041	2
2.236	2.443	1
2.898	1.281	1
1.568	3.13	2
3.14	1.062	1
2.0935	4.1	2
2.463	2.935	2
1.77	0.98	2
2.671	2.181	1
2.168	3.7	2
1.825	2.0644	1
2.796	2.423	1
1.176	1.529	1
1.07	1.498	1
0.94	3.49	2
2.375	3.27	2
4.45	3.25	1
-0.04	2.401	2
2.0735	0.99	2
1.263	1.9323	1
2.848	2.402	2
2.281	2.343	1
0.87	1.9026	1
1.179	0.56	2
1.789	1.666	1
1.636	0.6	2
0.73	1.327	1
2.784	3.39	2
0.98	2.883	2
2.833	1.9435	1
2.478	3.31	1
0.86	1.755	1
3.14	2.494	2
2.667	0.99	1
4.17	2.926	1
1.871	2.877	1
1.419	2.582	1
2.427	3.77	1
1.862	2.425	1
0.02	2.875	2
1.663	2.559	1
1.631	1.035	2
2.325	1.847	1
1.768	1.636	1
1.251	3.26	2
1.434	3.19	2
3.33	1.226	1
0.75	0.53	2
2.00453	3.47	2
0.19	1.457	1
1.693	2.938	2
0.82	2.732	2
0.32	2.93	2
0.48	0.6	1
0.55	1.299	1
2.616	3.77	1
1.9778	1.798	1
2.246	1.233	2
1.237	1.427	1
1.419	1.818	1
3.42	1.9535	2
1.861	0.73	2
1.821	2.19	1
1.279	3.19	2
1.291	1.058	2
2.945	2.239	1
1.109	2.593	2
0.82	2.862	2
3.3	1.972	2
2.576	1.658	1
2.0381	2.167	1
1.781	1.805	1
2.855	2.959	2
0.92	0.83	2
1.404	1.011	2
0.59	1.144	1
1.702	1.757	1
2.444	3.14	2
3.01	2.397	2
3.31	1.64	1
3.78	3.19	1
3.1	2.458	2
0.67	1.353	1
0.4	1.459	1
0.8	2.455	2
3.01	3.57	1
3.38	2.583	2
1.777	3.04	2
1	0.78	2
2.576	1.335	1
1.606	3.39	2
1.427	1.12	2
-0.19	2.0991	2
2.729	3.49	1
2.308	1.087	2
2.661	2.0147	1
2.515	2.884	2
3.32	1.856	2
0.95	1.618	1
3.46	1.9535	2
3.22	1.841	2
2.639	1.185	2
1.765	2.352	1
0	2.403	2
1.842	0.92	2
3.71	3.39	1
2.905	1.449	1
1.9051	1.179	2
2.781	3.08	2
1.376	3.75	2
0.6	3.19	2
0.79	2.357	1
2.123	0.76	2
3.01	2.446	2
1.334	0.66	2
1.181	1.057	2
2.202	0.83	2
2.745	2.681	2
1.539	0.93	2
2.622	1.454	1
0.49	0.61	1
3.05	2.409	2
2.751	2.608	2
0.87	2.164	1
4.33	3.21	1
2.855	1.735	1
1.9753	1.235	2
2.21	0.74	2
0.33	1.788	1
1.606	1.662	1
1.611	0.8	2
3.11	3.33	1
0.76	2.323	1
1.884	0.77	2
2.372	3.6	2
0.77	1.194	1
3.31	0.28	1
1.746	0.63	2
0.85	1.353	1
3.21	0.23	1
2.00425	3.61	2
1.33	3.22	2
3.57	3.16	1
1.759	2.897	1
3.04	2.93	2
3.39	2.504	2
3.96	1.291	2
2.978	0.67	1
0.33	1.99549	1
1.471	0.98	2
1.863	3.44	2
0.13	1.22	1
3.04	1.76	1
0.79	1.215	1
2.8	2.662	2
2.133	4.05	2
3.34	0.2	1
2.175	2.652	1
3.14	1.9171	2
1.366	3.26	2
1.383	1.208	2
0.58	2.728	2
2.897	2.742	2
1.9186	4.18	1
3.27	3.6	1
1.241	2.366	1
1.153	1.104	2
3.23	1.215	1
1.157	0.86	2
2.357	2.647	2
0.64	1.742	1
2.977	2.597	2
3.05	1.533	1
1.283	3.23	2
2.955	1.9842	2
3.6	1.817	2
0.79	1.267	1
1.407	3.28	2
3.14	2.814	2
1.403	2.232	1
2.575	1.81	1
0.66	1.69	1
1.871	1.939	1
2.447	2.92	2
2.377	1.357	1
0.46	2.643	2
0.75	1.311	1
4.34	3.18	1
1.659	3.55	2
3.27	2.0842	2
0.27	2.562	2
2.957	2.0986	2
1.361	0.96	2
2.303	0.65	2
1.561	3.37	2
1.713	0.93	2
3.46	2.651	2
2.957	1.214	1
1.9893	1.04	2
3.21	2.0512	2
2.105	0.33	2
2.786	2.859	2
0.92	2.356	1
2.0909	0.61	2
0.66	2.805	2
1.353	3.08	2
3.17	0.6	1
1.189	0.65	2
1.039	1.898	1
1.032	1.774	1
1.678	2.535	1
0.74	1.485	1
2.62	1.014	1
-0.32	2.0861	2
3.21	3.31	1
2.196	3.08	2
3.45	3.33	1
2.137	1.753	1
1.026	0.57	2
1.665	0.31	2
1.9001	3.97	1
2.272	2.813	2
2.56	3.18	2
1.9473	1.254	2
1.812	1.002	2
1.631	2.692	1
1.774	0.94	2
2.458	1.291	1
0.74	1.088	2
0.67	1.608	1
1.379	3.52	2
1.247	3.1	2
1.565	0.92	2
2.328	3.28	2
2.227	3.71	1
1.285	2.0859	1
2.81	3.93	2
2.364	3.98	1
2.624	3.1	2
2.922	2.93	2
1.584	1.059	2
0.63	2.968	2
2.269	3.62	1
2.353	3.58	2
2.11	2.553	1
3.49	2.385	2
2.571	0.47	2
2.171	3.59	1
2.409	1.9428	1
3.93	1.158	2
2.907	2.191	2
2.0413	2.345	1
2.484	0.7	2
1.9695	0.91	2
3	1.9103	2
3.09	2.299	2
1.457	1.9796	1
2.659	2.913	2
1.458	1.261	2
0.98	3.53	2
0.37	2.293	2
3.49	2.627	2
1.417	0.95	2
1.193	3.12	2
1.317	3.38	2
2.0734	1.838	1
2.388	3.64	2
2.874	3.79	2
2.584	2.679	2
3.42	2.374	2
1.221	2.676	1
2.678	2.335	2
2.204	0.94	2
3.43	2.498	2
1.221	0.8	2
0.7	2.577	2
3.03	2.0331	2
1.468	0.83	2
2.119	0.72	2
3.53	0.95	1
1.519	1.096	2
2.858	2.399	2
2.126	2.819	2
1.12	0.73	2
2.145	1.374	1
2.534	3.86	1
4.03	3.1	1
1.454	2.442	1
3.42	3.8	1
3.41	-0.09	1
1.434	1.437	1
1.027	2.495	1
2.932	3.43	1
2.472	3.37	2
2.74	2.053	1
1.786	3.76	2
1.47	1.056	2
1.064	0.5	2
2.37	1.9487	1
2.695	2.651	2
2.88	2.275	2
1.437	1.836	1
3.27	1.325	1
0.68	1.854	1
3.7	1.511	2
2.832	2.442	2
2.561	3.74	1
2.617	3.11	2
0.59	3.14	2
3.71	1.775	2
2.473	2.339	1
1.145	3.44	2
0.28	1.59	1
2.18	1.9373	1
2.712	2.837	2
2.211	3.71	1
1.245	1.241	1
2.661	3.2	2
2.902	2.947	2
2.544	1.158	1
3.67	2.974	1
1.9429	0.5	2
0.39	1.61	1
1.739	0.73	2
3.8	3.53	1
2.134	0.82	2
1.721	0.94	2
2.405	1.445	1
0.36	1.438	1
1.854	3.83	1
2.499	0.83	2
1.829	0.91	2
1.825	1.054	2
3.54	1.664	2
3.33	2.406	2
2.833	2.653	2
2.69	3.57	2
1.458	2.918	2
3.19	1.681	1
3.73	3.26	1
-0.01	2.439	2
2.316	3.43	1
2.933	2.711	2
4.43	2.869	1
1.528	0.84	2
0.83	2.126	1
4.22	-0.04	2
3.07	2.438	2
1.875	2.521	1
2.857	2.875	2
2.569	1.142	2
2.646	1.068	1
1.017	3.1	2
1.171	3.06	2
2.22	1.133	2
-0.09	0.78	1
0.36	1.038	1
2.0604	3.64	2
3.62	0.84	1
1.979	0.91	2
0.89	1.347	1
3.13	1.9884	2
1.162	0.83	2
2.102	0.97	2
2.576	0.95	1
2.635	3.67	1
2.336	2.611	1
2.32	1.002	2
0.42	0.39	1
1.871	0.31	2
1.751	2.505	1
1.014	0.73	2
2.335	1.517	1
2.133	1.432	1
3.08	0.98	1
1.514	1.113	2
4.08	3.35	1
2.638	3.11	2
2.0965	0.9	2
3.03	1.618	1
1.295	2.129	1
3.35	3.1	1
1.9	0.95	2
2.431	0.44	2
0.63	1.877	1
1.005	1.168	2
1.019	0.96	2
0.1	0.68	1
2.982	1.548	1
1.506	1.281	2
2.995	2.502	2
1.493	2.357	1
2.0853	2.789	1
1.9341	0.67	2
0.49	1.724	1
0.97	2.681	2
3.19	0.75	1
0.51	2.228	1
2.409	3.76	2
1.394	1.871	1
3.18	2.597	2
2.108	1.696	1
2.418	1.103	1
2.381	3.55	2
1.049	0.7	2
1.881	4.06	1
3.14	2.148	2
3.31	3.62	1
2.724	2.417	2
1.893	1.768	1
0.43	2.905	2
1.786	3.58	2
1.788	1.845	1
1.9317	1.596	1
1.049	0.67	2
2.533	2.541	1
0.64	2.887	2
2.98	1.168	1
0.71	3.52	2
3.08	1.999183	2
1.853	3.85	2
1.865	2.0707	1
2.318	1.13	2
2.632	3.74	2
0.57	3.25	2
1.501	0.69	2
2.296	3.51	2
2.416	2.1	1
1.663	3.48	2
0.7	1.171	1
1.9701	2.617	1
0.22	1.157	1
2.314	0.75	2
1.199	3.78	2
2.0984	2.629	1
0.32	1.472	1
2.423	2.598	1
2.00295	1.875	1
1.472	0.77	2
2.17	1.281	2
2.202	0.63	2
2.535	3.99	2
1.509	3.22	2
0.67	1.724	1
2.595	2.546	1
1.781	2.524	1
2.0182	3.68	2
1.093	2.416	1
3.86	1.64	2
1.267	0.66	2
0.61	1.678	1
2.0578	0.68	2
0.3	2.869	2
1.834	2.165	1
1.2	0.62	2
0.98	1.854	1
1.855	0.61	2
1.561	2.331	1
2.136	3.46	1
1.331	2.51	1
0.51	1.9734	1
2.386	1.003	2
2.812	1.85	1
1.697	1.117	2
1.379	3.16	2
-0.04	1.022	1
1.228	2.933	2
0.94	1.14	1
2.0914	2.493	1
0.83	2.222	1
2.553	1.841	1
2.759	2.0328	1
0.96	0.76	2
2.974	1.049	1
2.33	0.52	2
2.105	3.77	2
0.98	1.695	1
1.365	3.94	1
2.44	3.16	2
1.03	0.4	2
4.22	3.31	1
0.82	1.878	1
3.46	2.0665	2
2.219	3.59	1
3.09	2.812	2
3.15	3.68	1
2.955	1.77	1
1.897	2.0369	1
2.619	3.65	2
0.57	1.643	1
1.235	0.87	2
1.336	3.18	2
0.91	2.289	1
1.234	3.06	2
1.564	2.821	1
2.6	1.62	1
1.876	2.181	1
3.03	1.9165	2
0.29	0.73	1
0.54	1.821	1
3.34	3.37	1
3.47	2.574	2
2.716	2.487	2
2.0337	0.87	2
1.568	0.66	2
2.344	3.49	2
3.29	1.849	2
3.85	1.442	2
2.0319	3.39	2
3.95	3.09	1
1.161	2.111	1
1.044	1.23	2
3.08	2.839	2
2.0624	0.95	2
0.94	0.76	2
1.634	0.48	2
0.37	1.637	1
3.05	3.07	2
1.53	0.88	2
0.55	2.377	2
0.44	0.95	1
2.912	4.1	2
3.61	2.582	2
2.208	0.79	2
2.929	1.098	1
0.34	0.48	1
0.15	1.653	1
0.98	1.9692	1
2.569	1.462	1
3.43	1.634	2
3.47	1.9422	2
2.154	2.629	1
0.41	2.176	2
2.801	3.14	2
0.5	1.171	1
2.271	2.0595	1
2.188	2.914	2
1.614	3.5	2
3.02	2.0541	2
2.82	1.486	1
2.804	2.6	2
0.62	0.89	1
0.99	1.845	1
2.683	3.6	1
0.38	1.104	1
1.99485	3.75	2
0.58	0.72	1
0.2	0.74	1
0.24	1.368	1
1.9042	0.34	2
1.527	0.45	2
1.684	0.64	2
1.101	0.75	2
1.764	0.46	2
2.546	0.88	2
3.16	0.7	1
2.00921	1.99161	1
3.63	1.57	2
1.174	2.682	2
2.371	0.77	2
1.179	1.145	1
2.309	0.97	2
1.088	1.516	1
2.365	2.632	2
3.15	0.31	1
1.286	0.64	2
1.533	3.3	2
2.177	0.93	2
2.589	2.557	1
0.15	1.65	1
2.676	2.892	2
0.51	1.502	1
0.72	2.72	2
2.166	0.75	2
2.448	2.71	2
0.1	0.54	1
1.078	2.533	2
2.307	2.12	1
2.328	2.553	2
1.153	1.129	2
3.08	2.437	2
2.173	1.572	1
1.182	1.31	1
1.417	1.257	2
1.232	1.9834	1
-0.04	2.131	2
0.84	0.99	2
2.995	2.131	1
3.32	1.384	1
2.993	2.397	1
1.394	5.19	2
2.811	2.00911	1
1.538	1.293	2
2.304	1.99607	1
0.06	2.598	2
1.628	3.54	2
2.341	0.57	2
1.22	1.57	1
2.247	1.767	1
1.439	2.473	1
1.476	0.91	2
0.01	1.088	1
0	1.9376	2
2.554	3.19	2
2.899	3.4	1
2.794	3.01	2
2.417	2.348	1
1.403	0.4	2
3.71	1.711	2
1.539	2.343	1
0.98	1.531	1
1.566	3.98	2
1.701	0.6	2
0.33	1.125	1
1.808	3.04	2
2.108	1.231	2
1.42	3.34	2
0.83	1.05	1
1.876	1.05	2
2.283	0.44	2
2.418	1.289	1
3.2	2.286	2
2.295	1.727	1
0.63	1.096	1
2.0175	3.47	2
3.64	2.513	2
2.557	3.38	2
1.122	2.659	2
2.254	4.42	2
2.961	2.454	2
1.006	2.192	1
0.93	1.378	1
3.95	3.53	1
2.281	1.6	1
3.29	2.283	2
2.586	1.727	1
1.9728	3.86	1
0.35	1.9308	1
3.22	1.655	2
0.47	2.132	1
0.49	1.752	1
0.8	0.96	2
2.299	3.52	2
1.313	3.01	2
2.479	1.179	2
3.08	1.867	2
1.112	0.41	2
0.48	2.497	2
2.198	0.59	2
1.789	1.508	1
2.0647	0.78	2
0.72	0.93	1
1.9221	1.033	2
2.369	3.69	2
1.174	1.034	2
1.606	3.6	2
3.2	1.32	1
2.942	3.89	1
1.183	0.89	2
2.405	3.93	2
2.666	0.48	2
2.152	1.036	2
1.18	1.24	1
2.72	1.684	1
1.799	2.596	1
1.406	0.79	2
0.93	2.0456	1
3.05	2.397	2
0.88	0.8	2
3.5	1.62	2
-0.06	0.77	1
2.785	2.158	1
2.867	0.81	1
2.624	0.69	2
1.491	1.068	2
1.435	1.147	2
2.0662	3.62	2
2.0852	1.148	2
2.399	0.52	2
3.27	2.433	2
1.559	0.55	2
3	2.285	1
0.99	0.53	2
2.873	0.97	1
1.856	0.97	2
3.25	0.38	1
1.851	2.816	1
2.893	2.691	2
1.864	0.59	2
2.569	3.44	2
0.07	1.9144	1
1.375	3.65	2
0.84	1.715	1
1.097	1.012	2
2.486	3.05	2
1.9855	0.85	2
1.322	0.68	2
3.29	1.501	2
1.884	3.26	2
3.1	1.626	1
3.06	2.913	2
2.19	2.969	1
1.513	0.81	2
0.21	0.54	1
1.9612	1.016	2
2.893	1.673	1
3.38	1.756	2
3.01	0.88	1
0.42	1.648	1
3.52	0.88	1
2.136	0.51	2
2.538	0.61	2
1.497	3.35	2
1.009	2.114	1
2.675	0.47	2
1.419	0.66	2
0.62	0.92	1
1.702	1.177	2
2.0919	1.846	1
0.99	3.21	2
0.11	1.582	1
4.22	3.18	1
2.0608	0.77	2
2.677	3.03	2
2.641	3.72	1
1.461	2.648	1
2.934	2.358	2
2.0105	0.74	2
1.14	0.73	2
2.883	1	1
4.32	3.3	1
1.434	0.38	2
0.75	0.86	1
4.69	3.12	1
1.471	0.78	2
3.39	3.52	1
3.21	1.868	2
2.126	0.92	2
1.033	3.22	2
1.879	1.502	1
3.4	2.43	2
2.994	2.348	2
1.807	1.712	1
1.455	0.69	2
3.06	1.768	2
3.06	2.763	2
2.646	3.23	2
2.673	3.07	2
1.488	1.046	2
1.299	3.17	2
1.043	2.848	1
1.324	2.797	2
3.47	1.9161	2
2.514	2.715	2
1.549	0.66	2
1.516	2.615	1
3.17	2.868	2
3.2	2.318	2
1.205	2.276	1
1.999311	4	1
-0.06	1.668	2
3.42	0.9	1
3.07	2.646	2
1.715	3.39	2
2.0524	1.147	2
3.81	1.9453	2
1.621	2.638	1
0.86	3.16	2
2.878	1.144	1
0.92	3.19	2
2.13	1.531	1
2.224	3.57	1
4.13	3.16	1
1.396	0.8	2
1.891	0.68	2
2.0803	0.85	2
2.383	1.013	2
2.799	1.166	1
2.866	2.612	2
2.897	2.294	2
4.46	3.21	1
1.733	3.37	2
4.04	1.538	2
0.83	1.444	1
0.51	2.555	2
3.08	0.24	1
4.03	2.984	1
3.17	3.28	2
1.552	2.91	2
3.07	2.573	2
3.05	2.776	2
3.2	2.0691	2
1.027	2.712	2
2.0399	0.72	2
1.478	2.206	1
3.46	0.39	1
1.088	3.34	2
1.625	0.61	2
1.883	3.47	2
2.388	2.863	2
0.47	2.0251	1
3.38	3.27	2
2.237	0.74	2
3.63	-0.16	1
1.852	3.6	2
2.159	2.586	1
2.262	1.462	1
0.17	1.036	1
0.35	1.269	1
2.737	1.817	1
2.711	2.787	2
2.953	3.14	1
1.716	0.98	2
3.47	0.71	1
1.11	0.82	1
3.7	2.157	2
1.549	2.723	1
1.501	1.142	2
1.485	2.625	1
3.16	2.776	2
0.45	1.868	1
1.675	2.388	1
2.372	1.191	2
2.335	3.99	2
1.405	2.625	1
0.97	1.05	1
2.452	3.95	1
2.656	3.25	2
1.128	1.539	1
2.425	2.0454	1
0.76	2.788	2
2.524	2.283	1
2.83	2.692	2
2.347	1.758	1
3.29	2.622	2
1.894	2.552	1
1.647	1.164	2
0.72	1.99506	1
1.828	1.324	1
2.303	0.82	2
2.455	1.131	1
1.036	0.83	2
0.15	1.533	1
2.632	3.45	1
2.552	1.801	1
4.14	1.547	2
1.312	2.709	1
1.9292	2.439	1
2.177	0.63	2
1.865	2.136	1
1.712	2.385	1
1.026	1.182	1
1.489	1.266	2
2.449	2.648	2
0.49	1.807	1
2.565	3.56	1
3.19	2.19	2
0.87	1.378	1
2.651	0.92	2
1.458	3.12	2
3.57	2.171	2
3.09	1.462	1
1.601	3.3	2
3.36	0.94	1
2.614	1.295	1
2.823	1.752	1
2.894	1.008	1
1.269	1.094	2
2.017	0.74	2
1.513	0.87	2
0.97	2.277	1
2.816	2.762	2
3.03	3.61	2
2.889	1.434	1
3.2	1.056	1
1.625	3.36	2
3.46	3.69	1
2.587	2.322	1
2.985	3.16	2
3.11	1.524	1
3.18	1.211	2
2.386	3.92	2
0.71	0.97	1
2.921	2.3	2
1.165	0.96	2
0.96	0.58	2
1.644	0.84	2
2.74	2.203	1
1.121	1.025	2
1.397	3.3	2
0.95	1.6	1
1.499	0.57	2
2.501	2.0251	1
1.45	0.93	2
2.133	4.04	1
3.5	2.541	2
1.259	2.979	2
2.764	2.381	1
3.02	1.451	1
3.23	4.19	2
2.4	0.61	2
1.833	1.367	1
2.995	0.37	1
2.422	4.33	2
2.45	3.6	2
2.115	3.41	1
2.00914	2.431	1
1.008	3.4	2
1.05	2.144	1
2.297	0.89	1
2.953	2.719	2
1.317	2.419	1
2.44	1.222	2
1.215	0.89	2
2.182	1.9177	1
3.32	0.77	1
1.238	0.89	2
2.977	0.99	1
2.395	0.96	2
0.84	3.03	2
2.786	2.945	2
1.9733	0.91	2
0.61	3.09	2
3.88	1.859	2
0.19	2.0758	1
1.9069	3.52	2
1.9323	1.606	1
1.456	1.227	2
2.175	1.655	1
0.93	1.544	1
2.534	1.237	1
1.263	1.383	2
1.709	1.142	2
1.247	0.75	2
2.875	3.82	1
2.518	3.41	2
2.0526	0.69	2
1.9802	0.78	2
2.28	2.429	1
3.19	0.67	1
1.074	2.694	2
3.3	0.72	1
3.46	0.68	1
2.475	1.619	1
2.685	2.546	2
0.67	1.9543	1
1.057	0.74	2
2.226	0.98	2
2.971	2.64	2
2.49	1.9523	1
1.657	0.61	2
2.301	1.072	2
2.343	0.86	2
1.375	0.86	2
4.2	2.935	1
1.571	3.13	2
1.239	0.56	2
1.591	2.349	1
3.07	0.62	1
2.209	1.545	1
2.521	2.375	1
2.575	3.42	1
0.77	0.85	1
3.11	2.989	2
1.405	3.09	2
